"Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","12_months_Quantity","12_months_Value"
"Japan","Bags, pockets, wallets, suitcases, hats and umbrellas",0,33943.59,0,28602.83,0,32015.91,0,24754.15,0,27435.65,0,36277.1,0,31885.03,0,26631.23,0,23091.06,0,30557.33,0,30167.32,0,43114.65,0,368475.9
"Japan","Animal fodder and materials",0,1837.66,0,1950.64,0,2381.03,0,1935.76,0,1713.2,0,2032.13,0,1739.39,0,2080.98,0,2374.89,0,2480.14,0,2741.35,0,2436.75,0,25703.96
"Japan","Glass and glassware",0,808.11,0,1291.74,0,983.64,0,1283.92,0,2707.78,0,4729.06,0,3290.75,0,2129.7,0,2185.74,0,3684.39,0,2654.8,0,1147.45,0,26897.14
"Japan","Coal",140,38.17,223,90.34,0,0,0,0,6663,3005.01,88050,30583.98,0,0,29177,8511.46,121182,38896.54,38906,9073.9,55320,13108.55,103506,29528.6,443167,132836.59
"Japan","Articles of rubber",0,11986.16,0,16295.6,0,16628.59,0,14329.14,0,13646.34,0,14719.26,0,14172.06,0,15960.5,0,14239.19,0,15293.63,0,14342.71,0,13942.21,0,175555.44
"Japan","Iron, Steel",2848,4159.75,5086,6417.14,15466,12751.74,7364,7488.59,7314,7300.34,10418,9018.31,7439,7018.02,4592,5531.42,7546,6680.55,10528,8546.73,7630,6982.17,11130,8933.4,97361,90828.2
"Japan","Casava and casava products",367,174.42,904,452.55,493,248.96,518,284.94,127,83.12,0,0,0,0,0,0,0,0,1103,613.57,1007,572.72,19,11.76,4538,2442.09
"Japan","Articles of iron and steel",0,39820.91,0,49511.9,0,55498.31,0,60902.72,0,40938.06,0,49342.87,0,45822.15,0,52940.48,0,46441.82,0,49812.32,0,50823.66,0,47799.33,0,589654.58
"Japan","Articles of plastics",0,48046.34,0,60657.02,0,64304.71,0,55401.69,0,54785.77,0,55955.69,0,55388.67,0,64555.87,0,53152.65,0,58314.07,0,60670.78,0,55632.31,0,686865.62
"Japan","Rattan, bamboo and rush products",0,3592.41,0,5173.84,0,4779.61,0,4115.03,0,3967.53,0,5204.44,0,5341.18,0,9906.46,0,9067.45,0,8135.37,0,6999.36,0,5036.22,0,71318.95
"Japan","Pottery and glasware",0,7829.97,0,9232.69,0,8640.07,0,8014.99,0,7918.59,0,7983.53,0,6728.06,0,7565.25,0,7169.56,0,7542.62,0,6587.17,0,8316.33,0,93528.87
"Japan","Ores and other minerals",3501,1295.79,5696,766.24,17146,2446.04,26129,3083.11,5338,683.74,10233,2364.81,9413,1915.82,5457,742.78,8884,185.58,9478,1881.15,5503,519.17,8556,135,115334,16019.29
"Japan","Means of transport and equipment",0,191892.71,0,220567.35,0,249988.27,0,215817.29,0,240678.16,0,255338.86,0,238199.39,0,279327.33,0,250845.92,0,275428.29,0,268797.86,0,253648.09,0,2940529.56
"Japan","Fertilizers",1256,629.74,554,259.69,258,113.91,602,280.39,220,101.2,554,204.51,240,96.92,781,282.95,1444,521.66,486,237.95,520,245.3,2603,1150.71,9518,4124.98
"Japan","Auxiliary materials for textile, garment, leather, footwear",0,11521.81,0,13412.74,0,14231.04,0,13688.07,0,12554.77,0,12763.97,0,12955.11,0,13291.84,0,11522.65,0,11682.87,0,11702.78,0,10782.83,0,150110.54
"Japan","Computers, Electronical products & parts",0,81870.23,0,86817.25,0,91553.47,0,74551.14,0,83765.63,0,84944.45,0,90007.48,0,91520.62,0,84685.9,0,92555.81,0,95498.91,0,102585.09,0,1060356.03
"Japan","Other Machinery, instrument, accessory",0,191551.65,0,233675.17,0,237658.06,0,226832.17,0,212057.67,0,225705.57,0,256164.6,0,194350.45,0,245490.21,0,248742.65,0,239947.98,0,236592.2,0,2748768.43
"Japan","Cameras and their parts",0,8387.9,0,8373.16,0,8236.26,0,7294.9,0,8897.97,0,8780.65,0,7630.54,0,10033.43,0,7343.63,0,9531.89,0,8471.74,0,8981.4,0,101963.53
"Japan","Other base metals and products",0,21180.73,0,27891.04,0,31344.23,0,30830.37,0,31850.52,0,28159.04,0,28098.18,0,27375.9,0,25721.54,0,23501.71,0,25721.79,0,25159.79,0,326834.9
"Japan","Chemicals",0,34082.08,0,36429.99,0,39955.65,0,30359.9,0,30189.51,0,32100.08,0,24761.88,0,32083.57,0,25283.84,0,26700.98,0,30093.44,0,18682.76,0,360723.74
"Japan","Pepper",305,1067.69,392,1190.31,338,1331.99,417,957.62,394,1079.02,286,893.6,180,624.79,204,843.15,524,1876.04,496,1714.17,411,1408.83,333,1213.62,4280,14200.89
"Japan","Cashew nut",552,3655.08,732,4503.61,890,5786.69,805,5253.44,757,4725.58,1056,6488.69,678,4153.92,894,5365.72,722,4438.13,781,4648.25,794,4415.67,729,4305.43,9390,57740.26
"Japan","Seafood",0,91189.91,0,95269.98,0,135654.68,0,121736.96,0,136431.64,0,132240.94,0,126442.08,0,134968.81,0,129214.42,0,143937.78,0,144674.2,0,123930,0,1515691.45
"Japan","Fresh and pocessed vegetables and fruit",0,11016.03,0,12303.31,0,16377.68,0,14645.96,0,17161.77,0,15800.6,0,18320.47,0,17188.89,0,12484.69,0,15260.66,0,13659.68,0,11951.75,0,176171.55
"Japan","Textile, sewing products",0,248852.2,0,287784.24,0,323875.22,0,268930.21,0,294979.98,0,327320.21,0,411784.55,0,415085.29,0,360109.49,0,376574.7,0,396078.01,0,344781.3,0,4056155.45
"Japan","Paper and paper products",0,5048.4,0,5876.93,0,6261.98,0,5870.62,0,5548.88,0,6100.12,0,5846.84,0,6057.16,0,5185.94,0,7461.38,0,6892,0,6118.83,0,72269.13
"Japan","Footwear",0,98642.24,0,99503.26,0,78843.2,0,75039.57,0,86571.03,0,102094.98,0,95644.56,0,90363.55,0,60063.28,0,77104.28,0,82513.5,0,101927.47,0,1048310.98
"Japan","Wood and wooden products",0,129120.32,0,141108.23,0,158242.6,0,127782.08,0,121561.8,0,135009.35,0,133895.15,0,171114.11,0,140982.4,0,130463,0,131699.89,0,149493.63,0,1670472.61
"Japan","Crude oil",0,0,35686,22947.64,0,0,0,0,0,0,40542,25505.46,87701,53788.28,52632,38034,73821,53904.7,0,0,0,0,0,0,290382,194180.1
"Japan","Electrical wire and cable",0,27652.77,0,36451.52,0,40321.36,0,35892.32,0,31928.17,0,33046.16,0,34343.85,0,35030.91,0,30491.31,0,32440.93,0,30889.7,0,28029.52,0,396518.59
"Japan","Plastic materials",7518,8447.79,9099,10292.26,11495,13366.49,8897,10450.67,10056,11443.82,9185,9898.86,8335,9002.5,9772,10622.4,8715,9434.45,13411,13887.85,9278,9726.28,11008,11749.54,116769,128322.97
"Japan","Rubber",606,918.44,898,1410.2,482,856.24,616,985.11,680,1071.95,820,1271.94,780,1196.94,859,1272.6,836,1262.18,1012,1584.01,1520,2443.7,1281,2065.08,10390,16338.43
"Japan","Coffee",5846,14888.85,9368,24384.92,11540,30153.08,11043,28900.56,10885,30259.84,11551,32619.55,9733,29957.39,9104,28518.39,4673,16765.88,4327,16054.04,6227,19271.42,16706,47240.67,111003,319014.62
"Japan","Chemical products",0,9135.49,0,11609.82,0,11427.82,0,10679.59,0,10687.97,0,9706.55,0,9455.17,0,11875.66,0,9519.12,0,9177.76,0,11300.67,0,8979.53,0,123555.21
"Japan","Sweets, cookies and cereal preparations",0,3874.5,0,5284.7,0,5961.59,0,6463.16,0,7438.29,0,7075.95,0,7339.63,0,7756.06,0,8231.21,0,8579.96,0,9327.14,0,7416.6,0,84748.83
"Japan","Telephones and their parts",0,42616.8,0,30176.1,0,119605.62,0,299974.22,0,71790.36,0,85517.99,0,67757.05,0,71514.81,0,90761.76,0,72280.32,0,83510.21,0,80332.12,0,1115837.41
"Japan","Toys, games and sports requisites; parts and accessories thereof",0,41301.95,0,45857.81,0,56045.71,0,54216.36,0,39620.68,0,46108.8,0,58888.44,0,83496.23,0,60435.63,0,79861.38,0,61049.25,0,55244.99,0,682127.28
"Japan","Precious stones, precious metals and their products",0,4967.8,0,6211.57,0,5682.44,0,5924.35,0,6171.21,0,5732.57,0,5903.11,0,4883.07,0,5470.56,0,7407.83,0,7451.32,0,5035.23,0,70841.12
"Korea",NA,0,1693837.78,0,2100513.12,0,2058067,0,1723158.97,0,1616981.34,0,1857630.98,0,2124546.21,0,2352079.76,0,2168919.94,0,1955524.21,0,1846482.39,0,2000785.4,0,23498527.16
"Korea","Fibres, not spun",10672,29695.95,10776,41644.76,15612,34269.38,11154,31562.11,11184,30079.96,9802,26047.61,10984,29941.99,10835,30042.73,10861,30790.43,13380,36459.52,11821,32089.02,11713,31836.55,138794,384460.06
"Korea","Petroleum oil, refined",16409,12984.95,12675,16550.04,24062,23426.08,14508,13146.71,11119,9814.64,16685,14086.66,18062,14225.51,14583,11987.12,25983,24658.06,18190,19038.35,26751,27787.08,21748,21254.1,220775,208959.35
"Korea","Pieces of cloth and other technical cloths",0,6954.94,0,6147.13,0,5608.14,0,6969.6,0,5175.41,0,3949.68,0,4622.26,0,5231.43,0,3780.78,0,5042,0,3611.27,0,5539.34,0,62632.01
"Korea","Bags, pockets, wallets, suitcases, hats and umbrellas",0,12735.48,0,12664.31,0,12933.93,0,9394.24,0,9122.85,0,11222.44,0,15107.51,0,12708.17,0,7028.65,0,8737.95,0,13452.95,0,17440.49,0,142549.02
"Korea","Animal fodder and materials",0,1413.45,0,2245.62,0,3092.65,0,2170.61,0,1547.7,0,2068.17,0,2887.09,0,2012.58,0,2105.31,0,2220.18,0,900.71,0,2610.33,0,25274.44
"Korea","Glass and glassware",0,1024.97,0,1551.19,0,1983,0,1113.26,0,1542.78,0,1386.25,0,1019.39,0,1869.22,0,1253.43,0,1313.8,0,979.26,0,920.24,0,15956.82
"Korea","Coal",0,0,60,27.6,0,0,164,39.69,11063,3910.13,0,0,0,0,95,22.52,316,91.45,0,0,11000,2799.84,0,10.52,22698,6901.77
"Korea","Articles of rubber",0,5642.66,0,8288.06,0,9425.64,0,8122.9,0,7515.1,0,7815.59,0,7945.15,0,7490.26,0,7033.51,0,8393.78,0,8493.61,0,7818.1,0,93984.39
"Korea","Iron, Steel",15128,20297.08,33732,47723.32,20110,31663.98,29067,40055.14,25182,31382.21,28259,39519.83,31848,39083.94,31262,38032.97,26456,30961.2,31743,35707.13,37691,40474.3,33032,35447.32,343510,430348.48
"Korea","Casava and casava products",612,291.99,10446,4117.98,25776,9225.62,15670,6153.1,13106,4536.83,12990,5317.49,629,261.74,831,351.01,340,182.85,15744,5098.82,11427,4160.39,1111,474.22,108682,40172.1
"Korea","Articles of iron and steel",0,11502.99,0,13927.41,0,16298.74,0,13815.05,0,14646.1,0,17563.39,0,19895.87,0,20557.47,0,17446.72,0,15925.25,0,16161.68,0,15342.02,0,193082.73
"Korea","Articles of plastics",0,19923.48,0,24277.49,0,28282.52,0,23893.21,0,23556.01,0,25985.22,0,29218.98,0,29086.52,0,23483.6,0,26805.61,0,28801.54,0,23969.75,0,307283.98
"Korea","Rattan, bamboo and rush products",0,851.39,0,1301.93,0,2087.37,0,2561.65,0,1695.41,0,1855.66,0,1404.5,0,1633.54,0,1266.4,0,1795.27,0,1704.7,0,1366.96,0,19524.85
"Korea","Pottery and glasware",0,2287.06,0,2035.24,0,3345.47,0,3426.71,0,2595.24,0,3586.76,0,2185.74,0,2876.91,0,2939.92,0,2068.01,0,2766.6,0,2279.39,0,32393.1
"Korea","Ores and other minerals",101420,912.69,56981,577.51,51625,841.18,52384,573.15,53103,648.25,52177,659.28,44,73.79,103527,1440.24,44,96.81,50553,563.99,102982,1141.3,1836,143.84,626676,7672.09
"Korea","Means of transport and equipment",0,67273.91,0,83296.32,0,104454.64,0,100684.92,0,100564.09,0,156098.21,0,98252.24,0,96541.67,0,146361.35,0,95267.46,0,99547.54,0,99965.85,0,1248308.24
"Korea","Fertilizers",4352,1647.61,35777,13755.08,4289,1363.58,3320,816.9,100,36.5,240,124.79,406,190.18,541,245.4,1495,658.01,9344,3999.64,500,210.07,28933,11981.34,89297,35029.14
"Korea","Auxiliary materials for textile, garment, leather, footwear",0,7239.19,0,7244.59,0,9071.38,0,8186.38,0,8542.91,0,8812.74,0,10025,0,10477.56,0,6637.78,0,9633.76,0,8383.07,0,9939.3,0,104193.71
"Korea","Computers, Electronical products & parts",0,352835.71,0,551315.8,0,387243.84,0,330022.67,0,291723.91,0,310609.36,0,358831.69,0,461093.84,0,523322.42,0,424463.46,0,391889.01,0,443572.32,0,4826924.08
"Korea","Other Machinery, instrument, accessory",0,197075.83,0,220119,0,228369.14,0,226583.81,0,243027.26,0,221190.12,0,268767.69,0,248114.75,0,216844.89,0,241667.23,0,213216.29,0,232846.98,0,2757823.05
"Korea","Cameras and their parts",0,40473.72,0,35270.53,0,46012.52,0,39850.18,0,41916.36,0,40622.06,0,43853.57,0,46292.48,0,47143.31,0,47649.92,0,49757.07,0,45549.82,0,524391.57
"Korea","Other base metals and products",0,21518.59,0,26952.89,0,30968.69,0,26490.52,0,27830.29,0,27083.08,0,26927.03,0,30224.5,0,30475.53,0,38884.81,0,34682.3,0,31595.67,0,353633.96
"Korea","Chemicals",0,8852.81,0,14531.27,0,16604.76,0,15470.88,0,15502.27,0,12924.9,0,10846.51,0,13933.06,0,13275.6,0,8059.63,0,12172.27,0,14824.2,0,156998.22
"Korea","Pepper",235,1029.54,276,1130.82,263,1088.44,293,1058.68,219,833.84,814,3319.46,594,2333.37,672,2630.48,504,1980.07,524,1978.84,629,2411.92,628,2312.31,5651,22107.83
"Korea","Seafood",0,49367.85,0,54755.54,0,67397.46,0,59613.7,0,62279.68,0,62956.59,0,64645.79,0,74635.65,0,72719.22,0,72325.6,0,78840.17,0,71249.5,0,790786.82
"Korea","Fresh and pocessed vegetables and fruit",0,10055.06,0,16937.85,0,19977.97,0,18935.93,0,20465,0,19798.55,0,18906.96,0,22616.34,0,18002.18,0,21660.49,0,18950.25,0,19499.58,0,225806.21
"Korea","Textile, sewing products",0,244480.33,0,260604.87,0,291790.26,0,193531.78,0,151948.26,0,196958.55,0,289278.58,0,451861.1,0,349986.05,0,235519.1,0,153608.71,0,227007.27,0,3046574.92
"Korea","Paper and paper products",0,4225.53,0,4545.23,0,5051.92,0,3340.24,0,4172.3,0,4314.36,0,4664.72,0,4570.07,0,4209.84,0,4499.35,0,3603.13,0,3843.9,0,51040.64
"Korea","Footwear",0,56215.92,0,54330.22,0,48005.99,0,48933.61,0,49256.41,0,53870.74,0,57705.02,0,63523.86,0,32168.25,0,48765.4,0,57180.64,0,56686.18,0,626642.29
"Korea","Wood and wooden products",0,63505.8,0,64289.56,0,79887.43,0,65841.65,0,51787.4,0,69087.42,0,67657.58,0,62088.9,0,58829.88,0,70383.58,0,64612.96,0,66356.86,0,784329.07
"Korea","Crude oil",0,0,36287,25730.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36287,25730.01
"Korea","Electrical wire and cable",0,24063.62,0,33094.07,0,35934.28,0,31661.2,0,32014.17,0,36975.26,0,35059.15,0,35905.21,0,29035.6,0,32447.12,0,34320.05,0,34167.55,0,394677.33
"Korea","Plastic materials",1079,2296.06,1183,2485.29,1048,2774.56,1129,2703.83,1088,2304.43,1421,2909.73,1741,3874.08,1731,3735.48,1759,4072.78,1934,4823.04,1924,4640.98,1975,4271.54,18012,40891.85
"Korea","Rubber",2252,3448.83,2836,4570.61,3664,5525.63,3721,5382.54,3847,5434.44,5089,7371.52,4849,6910.56,4575,6272.14,4210,5821.95,4550,6595.07,5334,7970.06,4733,7237.9,49660,72541.3
"Korea","Coffee",3041,6691.63,3390,6898.18,4625,10689.25,3892,9766.5,3664,9091.36,4244,11292.36,3124,7904.96,3326,9771.54,2603,6721.14,2669,7010.37,5052,14196.9,5963,17212.63,45593,117246.87
"Korea","Chemical products",0,5326.45,0,6406.84,0,7383.33,0,6304.87,0,8321.3,0,7663.29,0,10145.56,0,9100.39,0,7045.88,0,7976.93,0,9909.35,0,8994.76,0,94578.99
"Korea","Sweets, cookies and cereal preparations",0,4870.34,0,6442.37,0,6432.97,0,6207.75,0,6810.75,0,6070.36,0,6548.29,0,6673.6,0,7288.49,0,8560.6,0,7769.33,0,8154.64,0,81829.54
"Korea","Telephones and their parts",0,287638.27,0,281265.36,0,286137.08,0,227184.65,0,220569.03,0,292148.85,0,435652.11,0,396470.67,0,276929.91,0,254945.22,0,249820.56,0,300873.09,0,3509634.86
"Korea","Toys, games and sports requisites; parts and accessories thereof",0,4744.01,0,5186.27,0,5124.9,0,4734.77,0,3234.31,0,3940.22,0,3715.38,0,3957.18,0,2681.97,0,3248.28,0,2931.37,0,3144.63,0,46643.33
"Korea","Precious stones, precious metals and their products",0,2694.43,0,3374.01,0,4228.22,0,1510.72,0,3601.39,0,4134.42,0,5001.01,0,4689.7,0,4574.35,0,5449.35,0,3541.43,0,5537.71,0,48336.81
"Australia",NA,0,410617.14,0,358817.66,0,508768.94,0,411182.92,0,327764.25,0,426878.78,0,429916.72,0,609602.38,0,436041.02,0,527857.95,0,385865.63,0,390482.47,0,5223795.92
"Australia","Bags, pockets, wallets, suitcases, hats and umbrellas",0,2989.48,0,3428.31,0,5562.29,0,3949.36,0,4271.15,0,5949.79,0,5861.19,0,6901.7,0,4245.85,0,5422.65,0,5566.15,0,5005.08,0,59153.06
"Australia","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,6582.93,0,0,0,0,0,0,0,0,16500,6582.93
"Australia","Articles of rubber",0,754.45,0,1010.17,0,1745.53,0,1533.48,0,1609.73,0,2126.12,0,2060.8,0,2438.46,0,1502.38,0,1307.72,0,1659.76,0,1250.16,0,18998.82
"Australia","Iron, Steel",4081,3726.59,4714,4166.32,19857,13876.52,12916,10848.59,11382,9809.92,22077,18245.48,14055,10278.7,30537,24049.11,13403,11215.51,44747,29513.72,5543,5118.63,6950,5652.12,190262,146501.26
"Australia","Articles of iron and steel",0,7361.74,0,9608.9,0,14001.66,0,13417.63,0,12417.1,0,17790.47,0,14065.94,0,16306.51,0,10683.51,0,14866.65,0,11452.65,0,13909.9,0,155882.72
"Australia","Articles of plastics",0,4960.35,0,5782.93,0,6797.2,0,7693.74,0,7067.99,0,7101.87,0,8698.66,0,8116.08,0,8151.31,0,8288.14,0,7169.61,0,9447.27,0,89275.2
"Australia","Other furniture products (excluding wooden furniture)",0,1972.65,0,1881.38,0,2608.77,0,1699.83,0,1921.54,0,2222.18,0,4407.27,0,4523.82,0,3334.8,0,3602.01,0,3082.26,0,2291.87,0,33548.43
"Australia","Rattan, bamboo and rush products",0,820.25,0,698.83,0,896.16,0,969.09,0,1747.99,0,1364.95,0,1199.75,0,1930.27,0,1600.28,0,1242.41,0,1418.2,0,1306.78,0,15195
"Australia","Pottery and glasware",0,923.54,0,880.02,0,967.46,0,1277.89,0,918.39,0,1279.05,0,1653.91,0,1282.62,0,1573.25,0,1556.43,0,1329.39,0,1669.81,0,15311.81
"Australia","Means of transport and equipment",0,3062.9,0,6137.65,0,8383.32,0,6392.32,0,7190.57,0,7108.79,0,7621.56,0,9362.32,0,9649.19,0,6867.47,0,6154.14,0,7972.89,0,85903.17
"Australia","Auxiliary materials for textile, garment, leather, footwear",0,602.21,0,629.5,0,734.55,0,1075,0,726.2,0,1422.93,0,1674.86,0,2127.06,0,774.48,0,878.41,0,351.66,0,389.25,0,11386.16
"Australia","Computers, Electronical products & parts",0,27184.32,0,45325.57,0,48876.17,0,40701.18,0,34661.08,0,34392.56,0,40207.19,0,54445.65,0,39172.33,0,44785.88,0,48967.7,0,47353.91,0,506073.6
"Australia","Other Machinery, instrument, accessory",0,28707.88,0,43914.5,0,36216.78,0,36216.8,0,37979.53,0,37767.44,0,45011.85,0,91371.11,0,54369.04,0,78929.62,0,35323.17,0,37076,0,562883.77
"Australia","Cameras and their parts",0,2179.17,0,3485.45,0,3083.57,0,1825.25,0,2165.83,0,2272.59,0,2995.03,0,4000.58,0,3210.68,0,2741.28,0,2644.28,0,2080.57,0,32684.32
"Australia","Other base metals and products",0,1804.71,0,2396.54,0,3413.4,0,3010.51,0,3743.44,0,3589.94,0,3791.81,0,5198.52,0,3371.57,0,3854.93,0,2977.46,0,4050.67,0,41203.54
"Australia","Pepper",94,502.2,115,517.6,263,1069.31,133,602.15,107,445.25,295,1195.97,146,664.84,216,974.88,85,398.12,221,969.01,183,752.3,239,979.24,2097,9070.93
"Australia","Cashew nut",910,4988.79,902,5192.25,852,4354.02,1171,6348.83,1386,7890.57,1544,8513.21,1985,10678.02,2267,12074.87,1839,9668.04,1790,9357.31,1075,5792.42,1441,7351.66,17162,92210.03
"Australia","Seafood",0,14057.6,0,24392.63,0,25938.86,0,28304.88,0,24021.82,0,27468.97,0,25248.24,0,28236.56,0,27323,0,30845.33,0,24858.3,0,33235.37,0,313931.62
"Australia","Fresh and pocessed vegetables and fruit",0,5162.5,0,6068.83,0,7676.97,0,5272.02,0,6169.87,0,6068.16,0,7590.49,0,9734.71,0,6532.15,0,8965.71,0,8938.97,0,10166.59,0,88347.01
"Australia","Textile, sewing products",0,34122.51,0,36517.56,0,35715.05,0,28921.89,0,38450.19,0,48967.48,0,41342.83,0,50000.14,0,37809.04,0,35165.67,0,36436.97,0,48092.19,0,471541.57
"Australia","Paper and paper products",0,2960.94,0,5150.24,0,5504.05,0,6321.44,0,7467.78,0,7069.38,0,7655.55,0,7457.34,0,7929.61,0,7760.94,0,6254.96,0,5971.67,0,77503.94
"Australia","Footwear",0,32302.14,0,25065.17,0,23046.8,0,39272.08,0,35254.6,0,36048.51,0,28131.63,0,29081.88,0,32475.17,0,35041.16,0,39729.27,0,35785.45,0,391233.91
"Australia","Wood and wooden products",0,8205.45,0,7512.24,0,10735.82,0,9332.64,0,10533.41,0,12059.32,0,16932.88,0,16836.72,0,13243.48,0,14970.13,0,11846.71,0,15739.25,0,147948.1
"Australia","Rice",1957,1407.52,1841,1289.34,2348,1727.06,3273,2383.96,2075,1499.28,3228,2354.41,3576,2571.25,5128,3660.76,4325,3217.77,4665,3351.09,4976,3693.11,4430,3287.11,41822,30442.7
"Australia","Crude oil",145677,101729.78,0,0,157375,114257.04,74422,43402.38,39473,29292.96,83742,47636.57,36278,21833.15,100610,78417.07,0,0,85107,72308.77,39415,25106.04,35361,18367.31,797460,552351.11
"Australia","Electrical wire and cable",0,1116.06,0,1354.45,0,4454.81,0,1152.45,0,2004.69,0,1495.41,0,1831.48,0,2920.91,0,3627.93,0,1420.46,0,3258.06,0,2443.15,0,27079.9
"Australia","Clinkers and cement",20302,950.39,33414,1651.99,57330,2866.06,425,56.61,92082,4504.32,47640,2356.7,28593,1520.18,64893,3136.64,25011,1195.63,42302,2265.2,57352,2871.82,485,76.66,469829,23452.27
"Australia","Plastic materials",294,487.3,821,1332.83,1061,1383.2,367,598.62,357,516.44,1004,1275.37,1011,1340.05,1600,2152.47,1315,1581.55,900,1456.07,433,739.91,1438,1777.09,10601,14640.95
"Australia","Coffee",246,633.21,1069,2501.22,1782,4334.85,956,2620.59,1135,3261,1802,5092.27,944,2955.54,612,2906.46,493,2239.19,1127,4504.01,2087,6168.95,1727,5771.08,13980,42988.43
"Australia","Chemical products",0,2297.38,0,3488.98,0,3889.99,0,2746.17,0,3447.21,0,3866.5,0,2872.42,0,3668.7,0,3097.25,0,3200.62,0,2460.09,0,2719.43,0,37754.79
"Australia","Sweets, cookies and cereal preparations",0,1954.38,0,2475.14,0,3236.88,0,2549.65,0,2547.86,0,3853.57,0,3765.81,0,43365.84,0,3206.03,0,3247.23,0,3479.26,0,3576.93,0,77258.64
"Australia","Telephones and their parts",0,88643.94,0,60237.94,0,51353.13,0,41860.52,0,47669.42,0,30986.25,0,68530.91,0,60509.35,0,58672.13,0,36304.83,0,27130.42,0,17346.7,0,589245.58
"Australia","Toys, games and sports requisites; parts and accessories thereof",0,3879.85,0,5097.6,0,5471.54,0,4430.11,0,4756.13,0,6460.45,0,6319.66,0,7518.21,0,5575.5,0,7172.82,0,4224.35,0,5043.32,0,65949.6
"Australia","Precious stones, precious metals and their products",0,809.87,0,1609.61,0,1267.03,0,1791.53,0,1051.69,0,1466.73,0,1778.23,0,1454.75,0,1865.02,0,1549.92,0,895.43,0,1606.21,0,17146.07
"China, PR",NA,0,3871151.13,0,3523846.46,0,4527547.69,0,3572676.26,0,4852180.16,0,5581107.68,0,4915002.3,0,5771921.35,0,6245051.48,0,6723585.04,0,5883902.75,0,5739792.88,0,61207765.23
"China, PR","Fibres, not spun",32258,86609.3,48468,157915.04,81100,185293.24,67048,180787.33,81329,216043.94,81975,213886.24,82784,221395.7,95441,252794.46,77459,203147.09,82717,214234.51,72898,186161.83,79238,198492.08,882715,2316760.8
"China, PR","Petroleum oil, refined",12544,12574.17,6161,6319.04,21442,20653.59,12471,11805.54,17144,15515.51,15465,13523.93,14167,12141.04,16489,14360.09,21527,21147.95,15810,16635.89,18881,20638.39,12545,12963.04,184646,178278.22
"China, PR","Pieces of cloth and other technical cloths",0,489.83,0,618.74,0,798.15,0,1424.78,0,2587.17,0,2331.78,0,1829.46,0,1453.36,0,2152.77,0,3403.54,0,2347.22,0,1222.89,0,20659.73
"China, PR","Bags, pockets, wallets, suitcases, hats and umbrellas",0,6968.62,0,16336.35,0,8847.73,0,11748.65,0,15489.86,0,10728.84,0,13603.82,0,11732.48,0,10932.88,0,14027.08,0,13821.18,0,18982.93,0,153220.46
"China, PR","Animal fodder and materials",0,12468.07,0,36661.96,0,50572.28,0,43970.1,0,48439.8,0,48260.89,0,72119.89,0,77344.64,0,45997.55,0,60449.69,0,43469.11,0,37653.17,0,577407.21
"China, PR","Glass and glassware",0,497.78,0,752.54,0,1368.19,0,919.22,0,1269.75,0,903.52,0,3109.77,0,4083.26,0,1761.48,0,1228.21,0,1393.53,0,1296.08,0,18583.4
"China, PR","Coal",0,0,71,16.98,101,47.86,149,59.99,0,0,279,67.45,0,0,0,0,159,38.51,0,0,0,0,0,0,759,230.81
"China, PR","Articles of rubber",0,2191.01,0,6958.53,0,6576.82,0,6535.51,0,6780.72,0,4682.05,0,6023.1,0,7220.75,0,6155.91,0,7362.5,0,6377.71,0,5057.16,0,71921.81
"China, PR","Iron, Steel",99,110.36,791,1339.67,700,1093.27,617,1122.02,328,452.24,479,496.29,351,437.56,415,788.29,259,521.83,504,871.79,645,895.77,393,609.14,5581,8738.29
"China, PR","Casava and casava products",223564,86883.53,436276,161257.29,225621,83735.73,167137,65500.44,170503,70245.66,119835,55227.47,135745,66424.51,211886,97968.53,253712,117702.19,241041,124626.2,247184,124521.24,270580,132413.2,2703084,1186506.06
"China, PR","Articles of iron and steel",0,4189.19,0,5064.25,0,5561.22,0,4301.06,0,4439.11,0,4572.42,0,4216.3,0,6744.48,0,5317.22,0,6259.96,0,4425.91,0,4495.17,0,59586.33
"China, PR","Articles of plastics",0,8208.26,0,13236.21,0,14813.7,0,13697.52,0,17381.43,0,14432.5,0,16565.6,0,16545.61,0,14226.55,0,16510.87,0,18710.49,0,15308.87,0,179637.65
"China, PR","Other furniture products (excluding wooden furniture)",0,310.63,0,1153.93,0,916.96,0,970.07,0,727.9,0,1366.41,0,1324.32,0,1058.83,0,937.19,0,1185.78,0,1132.39,0,1092.14,0,12176.6
"China, PR","Rattan, bamboo and rush products",0,298.42,0,707.91,0,562.39,0,476.37,0,718.74,0,643.41,0,595.92,0,772.57,0,693.65,0,627.18,0,782.25,0,727.73,0,7606.59
